subject_id,game_difficulty,world_number,experience,game_status,trial,score,time,t_end,duration,x_start,y_start,x_end,y_end,amplitude,angle,sacc_x_end,sacc_y_end,player_x_field,player_y_field,amplitude_deg,sacc_duration_calculated,diff_in_calculation
PI10MA,easy,9,3,won,24.0,17521.0,27313.0,27443.0,130.0,880.0999755859375,1036.7000122070312,876.7999877929688,1045.8999938964844,9.773923599047393,1.9151961857622601,876.7999877929688,1045.8999938964844,7,11,0.16277215822914476,21.35809874810412,108.64190125189589
PI10MA,easy,9,3,won,24.0,17521.0,27972.0,28084.0,112.0,716.7999877929688,1155.2000122070312,722.0,1149.0,8.091988526969779,-0.8728933177764232,722.0,1149.0,7,11,0.1347618014576641,21.296475963206863,90.70352403679314
PI10MA,easy,9,3,won,24.0,17521.0,32426.0,32538.0,112.0,1391.5,1256.6999969482422,1386.300048828125,1267.1999969482422,11.717059878223896,2.030623426033124,1386.300048828125,1267.1999969482422,7,12,0.1951323705610815,21.42929121523438,90.57070878476563
PI10MA,easy,9,3,won,24.0,17521.0,34362.0,34442.0,80.0,1432.199951171875,1278.6999969482422,1428.199951171875,1285.3000030517578,7.717517772343871,2.115659832339691,1428.199951171875,1285.3000030517578,8,12,0.12852548761178073,21.28275607274592,58.71724392725408
PI10MA,easy,9,3,won,24.0,17521.0,37807.0,37983.0,176.0,1230.800048828125,1280.8999938964844,1232.4000244140625,1298.3000030517578,17.473415249435227,1.4791016098542789,1232.4000244140625,1298.3000030517578,9,13,0.2909955945186118,21.640190307940944,154.35980969205906
PI10MA,easy,10,3,won,35.0,17521.0,9375.0,9567.0,192.0,1102.0,765.7999877929688,1100.300048828125,775.5999755859375,9.946335743835299,1.7425518509664284,1100.300048828125,775.5999755859375,9,8,0.16564344544669302,21.364415579982726,170.63558442001727
PI10MA,easy,10,3,won,35.0,17521.0,11151.0,11311.0,160.0,678.0,606.5,943.0,784.4000244140625,319.1761561998703,0.5912178106515652,943.0,784.4000244140625,8,8,5.300312249337965,32.66068694854353,127.33931305145647
PI10MA,easy,10,3,won,35.0,17521.0,11455.0,11695.0,240.0,944.0999755859376,786.0999755859375,943.9000244140624,793.5,7.402725295447301,1.5978100933216914,943.9000244140624,793.5,8,8,0.1232830339821596,21.27122267476075,218.72877732523926
PI10MA,easy,10,3,won,35.0,17521.0,12863.0,13023.0,160.0,907.9000244140624,889.2000122070312,910.7999877929688,885.0999755859375,5.0219605626993795,-0.9551866018070673,910.7999877929688,885.0999755859375,7,8,0.08363447591858848,21.183995847020896,138.8160041529791
PI10MA,easy,10,3,won,35.0,17521.0,14751.0,14831.0,80.0,909.4000244140624,1022.2999877929688,914.2000122070312,1025.8999938964844,5.999993896496884,0.6435031433005509,914.2000122070312,1025.8999938964844,7,10,0.09992236825560846,21.219829210162338,58.78017078983766
