subject_id,game_difficulty,world_number,player_x_field,player_y_field,score,weighted_fix_distance_euclidean,weighted_fix_distance_manhattan
BE09KE,easy,0,4.0,12.0,18270.0,67.77506392591401,1.0
BE09KE,easy,0,5.0,13.0,18270.0,143.95210985053305,2.0
BE09KE,easy,0,4.0,13.0,18270.0,113.89790616945217,1.0
BE09KE,easy,0,3.0,13.0,18270.0,52.57051364743054,0.0
BE09KE,easy,1,9.0,0.0,18270.0,86.37651920297316,0.5814863102998696
BE09KE,easy,1,8.0,0.0,18270.0,63.59213473528233,0.5974121996303142
BE09KE,easy,1,7.0,0.0,18270.0,91.55426985221209,0.6451612903225806
BE09KE,easy,1,8.0,1.0,18270.0,45.03214661239671,0.0
BE09KE,easy,1,8.0,2.0,18270.0,164.23164507576865,1.8918918918918919
BE09KE,easy,1,8.0,3.0,18270.0,56.641954591653246,0.0
BE09KE,easy,1,8.0,4.0,18270.0,149.70234185781595,1.974780391045622
BE09KE,easy,1,8.0,5.0,18270.0,78.34419839498943,0.5833333333333334
BE09KE,easy,2,9.0,0.0,18270.0,347.23567629299174,3.7058419243986256
BE09KE,easy,2,8.0,0.0,18270.0,64.20444280372428,0.6863207547169812
BE09KE,easy,2,7.0,0.0,18270.0,41.70774114310035,0.6251874062968515
BE09KE,easy,2,7.0,1.0,18270.0,82.57834277838724,1.224264705882353
BE09KE,easy,2,7.0,2.0,18270.0,157.16151949908843,1.4295269168026101
BE09KE,easy,2,7.0,3.0,18270.0,82.57216660182321,1.5919117647058822
BE09KE,easy,3,9.0,0.0,18270.0,197.47951550940357,2.0573343261355177
BE09KE,easy,3,9.0,1.0,18270.0,444.8836295855175,5.147058823529412
BE09KE,easy,3,9.0,2.0,18270.0,123.40946298061878,1.1472795497185742
BE09KE,easy,3,8.0,2.0,18270.0,116.78917178935781,0.9982363315696648
BE09KE,easy,3,7.0,2.0,18270.0,83.19583150382428,1.1230283911671923
BE09KE,easy,3,7.0,3.0,18270.0,138.14412944277606,1.328416912487709
BE09KE,easy,3,8.0,3.0,18270.0,125.14188798793342,1.3047498949138294
BE09KE,easy,3,8.0,4.0,18270.0,89.8113625499725,0.7778450363196125
BE09KE,easy,3,8.0,5.0,18270.0,55.85932127259111,0.13134328358208955
BE09KE,easy,3,8.0,6.0,18270.0,15.902806448318055,0.0
BE09KE,easy,3,8.0,7.0,18270.0,414.2459444680438,3.7628865979381443
BE09KE,easy,3,7.0,7.0,18270.0,95.12671067573487,1.0
BE09KE,easy,3,6.0,7.0,18270.0,94.73989245128409,1.0
BE09KE,easy,3,5.0,7.0,18270.0,32.71130706325294,0.5522388059701493
BE09KE,easy,3,5.0,8.0,18270.0,100.37650552577395,1.141602634467618
BE09KE,easy,3,6.0,8.0,18270.0,479.21786966862857,3.971218961625282
BE09KE,easy,3,7.0,8.0,18270.0,910.2369679650437,8.94110920526015
BE09KE,easy,3,8.0,8.0,18270.0,525.6039829773222,4.950094756790904
BE09KE,easy,3,9.0,8.0,18270.0,380.53811689695556,3.949040767386091
BE09KE,easy,3,10.0,8.0,18270.0,350.50891171569214,4.2027777777777775
BE09KE,easy,3,11.0,8.0,18270.0,85.11322235976043,0.7367668097281831
BE09KE,easy,3,11.0,9.0,18270.0,234.34448675244818,2.5011857707509884
BE09KE,easy,3,10.0,9.0,18270.0,132.9854259463323,1.9575
BE09KE,easy,3,10.0,10.0,18270.0,380.2003980154803,3.847272727272727
BE09KE,easy,3,11.0,10.0,18270.0,190.53920812274657,1.485166872682324
BE09KE,easy,3,12.0,10.0,18270.0,114.11452290346307,0.8634868421052632
BE09KE,easy,3,12.0,11.0,18270.0,314.19265320038795,3.0548780487804876
BE09KE,easy,3,11.0,11.0,18270.0,138.61899324092656,1.7097355769230769
BE09KE,easy,3,10.0,11.0,18270.0,118.56040427355057,0.9744525547445255
BE09KE,easy,3,9.0,11.0,18270.0,73.81272200432821,1.0
BE09KE,easy,3,9.0,12.0,18270.0,399.25580893077364,5.0
BE09KE,easy,3,10.0,12.0,18270.0,699.5732329373774,5.963560885608856
BE09KE,easy,3,11.0,12.0,18270.0,159.84337328484722,2.02623688155922
BE09KE,easy,3,12.0,12.0,18270.0,202.4841941966079,1.8578167115902966
BE09KE,easy,3,13.0,12.0,18270.0,366.3894832890701,3.5808520384791573
BE09KE,easy,3,14.0,12.0,18270.0,347.4683039567888,3.4602954755309328
BE09KE,easy,3,15.0,12.0,18270.0,205.29445666417118,2.0094637223974763
BE09KE,easy,3,16.0,12.0,18270.0,118.85612323002859,1.4955752212389382
BE09KE,easy,3,17.0,12.0,18270.0,73.87256312248094,1.0
BE09KE,easy,3,16.0,13.0,18270.0,30.657036846534954,0.0
BE09KE,easy,4,9.0,0.0,18270.0,197.17605910940094,2.118137595552467
BE09KE,easy,4,8.0,0.0,18270.0,205.82582697035028,2.0
BE09KE,easy,4,8.0,1.0,18270.0,205.58435830106993,2.2333333333333334
BE09KE,easy,4,8.0,2.0,18270.0,112.55257474603667,1.2073170731707317
BE09KE,easy,4,8.0,3.0,18270.0,92.1539504208519,0.8666666666666667
BE09KE,easy,4,9.0,3.0,18270.0,108.0240482033282,1.0
BE09KE,easy,4,9.0,4.0,18270.0,206.04348596278328,2.5272727272727273
BE09KE,easy,4,9.0,5.0,18270.0,171.6541263676154,1.8703703703703705
BE09KE,easy,4,9.0,6.0,18270.0,218.96948985433778,2.782608695652174
BE09KE,easy,4,9.0,7.0,18270.0,61.415676615350634,0.0
BE09KE,easy,4,8.0,7.0,18270.0,171.10449938407575,2.0
BE09KE,easy,4,8.0,8.0,18270.0,87.92753829003878,1.0
BE09KE,easy,4,8.0,9.0,18270.0,44.02557295730397,0.0
BE09KE,easy,4,8.0,10.0,18270.0,108.0844807764678,1.6144
BE09KE,easy,4,9.0,10.0,18270.0,93.96271971048161,0.9036144578313253
BE09KE,easy,4,9.0,11.0,18270.0,57.26811798377349,1.0
BE09KE,easy,4,9.0,12.0,18270.0,389.427982562471,3.5
BE09KE,easy,4,10.0,12.0,18270.0,229.49962678556582,2.267175572519084
BE09KE,easy,4,11.0,12.0,18270.0,671.0653121167264,6.0125
BE09KE,easy,4,12.0,12.0,18270.0,427.7311482138652,3.7475728155339807
BE09KE,easy,4,13.0,12.0,18270.0,463.8851296157722,4.376623376623376
BE09KE,easy,4,14.0,12.0,18270.0,897.2603447898049,9.10344827586207
BE09KE,easy,4,15.0,12.0,18270.0,218.98205410845765,2.2728823194997156
BE09KE,easy,4,16.0,12.0,18270.0,17.04578486457957,0.0
BE09KE,easy,4,16.0,13.0,18270.0,34.0964963631194,0.0
BE09KE,easy,4,15.0,13.0,18270.0,214.45839232392856,2.4571428571428573
BE09KE,easy,4,14.0,13.0,18270.0,861.1060893809441,8.546034639927074
BE09KE,easy,4,13.0,13.0,18270.0,259.46526275802825,3.1964285714285716
BE09KE,easy,4,12.0,13.0,18270.0,408.121670561171,4.526315789473684
BE09KE,easy,4,11.0,13.0,18270.0,276.2677015714708,2.9834710743801653
BE09KE,easy,4,10.0,13.0,18270.0,937.369910971637,10.51063829787234
BE09KE,easy,4,9.0,13.0,18270.0,278.25034940383944,2.669811320754717
BE09KE,easy,4,8.0,13.0,18270.0,287.36526127637933,3.115107913669065
BE09KE,easy,4,7.0,13.0,18270.0,138.96548245179883,1.6869565217391305
BE09KE,easy,4,6.0,13.0,18270.0,412.57484017067554,4.5476190476190474
BE09KE,easy,4,5.0,13.0,18270.0,847.9367234024133,8.311688311688311
BE09KE,easy,4,4.0,13.0,18270.0,66.81254050773194,0.7373637264618434
BE09KE,easy,4,3.0,13.0,18270.0,65.12572693519739,1.0
BE09KE,easy,5,9.0,0.0,18270.0,236.35476805368268,3.0
BE09KE,easy,5,8.0,0.0,18270.0,61.759506088878965,0.10416666666666667
BE09KE,easy,5,7.0,0.0,18270.0,91.98698556152335,1.0
BE09KE,easy,5,7.0,1.0,18270.0,85.32836605555674,1.0
BE09KE,easy,5,7.0,2.0,18270.0,98.70765265855711,1.0
BE09KE,easy,5,6.0,2.0,18270.0,568.4059219599509,6.0
BE09KE,easy,5,5.0,2.0,18270.0,149.64600873290158,2.0
BE09KE,easy,5,5.0,3.0,18270.0,53.70824672808212,1.0
BE09KE,easy,5,5.0,4.0,18270.0,86.91705442268453,1.0
BE09KE,easy,5,5.0,5.0,18270.0,106.28576200774562,1.0
BE09KE,easy,5,5.0,6.0,18270.0,98.00272317645432,1.0
BE09KE,easy,5,6.0,7.0,18270.0,112.59433334759149,1.2
BE09KE,easy,5,6.0,8.0,18270.0,283.23049736540975,3.4875
BE09KE,easy,5,7.0,8.0,18270.0,222.68900121538624,2.689189189189189
BE09KE,easy,5,7.0,9.0,18270.0,161.8308006924533,1.1555555555555554
BE09KE,easy,5,6.0,9.0,18270.0,249.15985302316807,2.8951612903225805
BE09KE,easy,5,5.0,9.0,18270.0,183.14689431540884,1.9579831932773109
BE09KE,easy,5,4.0,9.0,18270.0,117.90611293951656,1.0
BE09KE,easy,5,4.0,10.0,18270.0,69.78781519126353,1.0
BE09KE,easy,5,4.0,11.0,18270.0,47.65302001093052,1.0
BE09KE,easy,5,4.0,12.0,18270.0,715.1907113738989,6.816793893129771
BE09KE,easy,5,5.0,12.0,18270.0,384.70200915782607,3.675675675675676
BE09KE,easy,5,4.0,13.0,18270.0,263.9915398096091,2.7755102040816326
BE09KE,easy,5,3.0,13.0,18270.0,40.39303411463706,0.18584070796460178
BE09KE,easy,5,3.0,12.0,18270.0,413.5991571679122,3.840909090909091
BE09KE,easy,5,6.0,12.0,18270.0,502.52967691809306,4.634146341463414
BE09KE,easy,5,7.0,12.0,18270.0,669.1960453143196,8.373626373626374
BE09KE,easy,5,8.0,12.0,18270.0,265.35423841162657,2.5
BE09KE,easy,5,9.0,12.0,18270.0,110.14196007959671,1.1155555555555556
BE09KE,easy,5,9.0,13.0,18270.0,47.343655961258015,0.6176470588235294
BE09KE,easy,6,9.0,0.0,18270.0,179.52277756205777,1.7983539094650205
BE09KE,easy,6,10.0,0.0,18270.0,144.30376246512228,1.3371691599539701
BE09KE,easy,6,10.0,1.0,18270.0,102.6201003801826,1.3571428571428572
BE09KE,easy,6,10.0,2.0,18270.0,135.00133354376962,1.0
BE09KE,easy,6,11.0,2.0,18270.0,147.1186258156494,1.697384806973848
BE09KE,easy,6,11.0,3.0,18270.0,115.49465994202869,1.4838709677419355
BE09KE,easy,6,11.0,4.0,18270.0,65.7491531377021,0.60375
BE09KE,easy,6,11.0,5.0,18270.0,7.040613383587536,0.0
BE09KE,easy,6,10.0,5.0,18270.0,231.51779594160803,2.770799347471452
BE09KE,easy,6,10.0,6.0,18270.0,262.52484709413324,3.0
BE09KE,easy,6,10.0,7.0,18270.0,149.74449059980276,0.7407407407407407
BE09KE,easy,6,11.0,8.0,18270.0,89.80989531419627,0.38854073410922113
BE09KE,easy,6,10.0,8.0,18270.0,124.05680435894794,1.4669603524229076
BE09KE,easy,6,10.0,9.0,18270.0,106.05989048011917,2.0
BE09KE,easy,7,9.0,0.0,18270.0,217.39640135667065,2.4718100890207717
BE09KE,easy,7,9.0,1.0,18270.0,204.36886150472475,3.0
BE09KE,easy,7,9.0,2.0,18270.0,69.9289309151191,0.3277591973244147
BE09KE,easy,7,10.0,2.0,18270.0,86.72768470118228,0.8328571428571429
BE09KE,easy,7,10.0,3.0,18270.0,271.9372431444188,2.0
BE09KE,easy,7,11.0,3.0,18270.0,75.70077761703394,0.5454545454545454
BE09KE,easy,7,11.0,4.0,18270.0,102.19620037366055,0.8213333333333334
BE09KE,easy,7,11.0,5.0,18270.0,229.95901001931816,3.0
BE09KE,easy,7,11.0,6.0,18270.0,101.0415515875483,0.6218074656188605
BE09KE,easy,7,11.0,7.0,18270.0,122.7278739327054,1.0
BE09KE,easy,7,11.0,8.0,18270.0,74.73587375013356,1.0
BE09KE,easy,7,11.0,9.0,18270.0,185.54630293106607,1.834567901234568
BE09KE,easy,7,10.0,9.0,18270.0,124.08372829300787,1.4733574754267977
BE09KE,easy,7,10.0,10.0,18270.0,138.8958139402609,1.0
BE09KE,easy,7,10.0,12.0,18270.0,107.99679363751329,1.5637467476149176
BE09KE,easy,7,11.0,12.0,18270.0,48.122621937940465,0.3150684931506849
BE09KE,easy,7,11.0,13.0,18270.0,467.5368105337847,5.0
BE09KE,easy,7,10.0,13.0,18270.0,341.86440470885196,3.9233333333333333
BE09KE,easy,7,9.0,13.0,18270.0,21.91474345568412,0.0
BE09KE,easy,8,9.0,0.0,18270.0,195.97143688231074,2.7333333333333334
BE09KE,easy,8,8.0,0.0,18270.0,42.07733747642004,0.0
BE09KE,easy,8,7.0,0.0,18270.0,160.97585916045273,1.9795918367346939
BE09KE,easy,8,7.0,1.0,18270.0,133.0467315553354,1.666232073011734
BE09KE,easy,8,7.0,2.0,18270.0,433.95564805913824,5.0
BE09KE,easy,8,7.0,3.0,18270.0,93.17309074302398,0.5551694178974804
BE09KE,easy,8,7.0,4.0,18270.0,49.02581069953095,1.0
BE09KE,easy,8,7.0,5.0,18270.0,82.35689403811688,1.0
BE09KE,easy,8,7.0,6.0,18270.0,408.37247463066217,4.17825311942959
BE09KE,easy,8,7.0,7.0,18270.0,266.8889826822755,1.9772727272727273
BE09KE,easy,8,8.0,7.0,18270.0,299.0148431202915,3.0
BE09KE,easy,8,9.0,7.0,18270.0,31.02030407872987,0.0
BE09KE,easy,8,10.0,7.0,18270.0,120.34362460724418,0.7731568998109641
BE09KE,easy,8,11.0,7.0,18270.0,45.22323853630488,0.0
BE09KE,easy,8,11.0,8.0,18270.0,449.6477503696809,5.424547283702213
BE09KE,easy,8,12.0,8.0,18270.0,107.46081076128092,1.2397003745318351
BE09KE,easy,8,12.0,9.0,18270.0,81.57726323375657,1.0
BE09KE,easy,8,12.0,10.0,18270.0,57.74016690364202,1.0
BE09KE,easy,8,12.0,11.0,18270.0,186.00367823818226,2.202305475504323
BE09KE,easy,8,11.0,11.0,18270.0,88.70070340237893,0.8812351543942993
BE09KE,easy,8,11.0,12.0,18270.0,79.99624820304443,1.0
BE09KE,easy,8,11.0,13.0,18270.0,71.24024060679805,2.0
BE09KE,easy,8,10.0,13.0,18270.0,81.70012137713535,0.8353293413173652
BE09KE,easy,8,9.0,13.0,18270.0,28.43977863682726,0.0
BE09KE,easy,9,9.0,0.0,18270.0,291.2119377765538,3.4482758620689653
BE09KE,easy,9,8.0,0.0,18270.0,278.9792766616244,3.0
BE09KE,easy,9,7.0,0.0,18270.0,122.1135218125953,1.0
BE09KE,easy,9,6.0,0.0,18270.0,121.15745859396922,1.0
BE09KE,easy,9,6.0,1.0,18270.0,265.869922524392,3.0
BE09KE,easy,9,6.0,3.0,18270.0,150.90145075019026,1.4444444444444444
BE09KE,easy,9,6.0,4.0,18270.0,120.74871509571345,2.0
BE09KE,easy,9,6.0,5.0,18270.0,130.15875558151942,1.0
BE09KE,easy,9,7.0,5.0,18270.0,83.19835691852445,0.48283038501560877
BE09KE,easy,9,7.0,6.0,18270.0,78.62888527202479,1.0
BE09KE,easy,9,7.0,7.0,18270.0,412.14991021618835,3.0
BE09KE,easy,9,8.0,7.0,18270.0,328.340893015326,2.6127450980392157
BE09KE,easy,9,10.0,7.0,18270.0,191.63115832840262,1.0
BE09KE,easy,9,11.0,7.0,18270.0,39.920408057718014,0.0
BE09KE,easy,9,11.0,8.0,18270.0,134.46889133198266,1.6284246575342465
BE09KE,easy,9,12.0,8.0,18270.0,173.69244121163905,1.466
BE09KE,easy,9,13.0,8.0,18270.0,117.74496586509495,1.4784876140808345
BE09KE,easy,9,13.0,9.0,18270.0,53.091043030795696,0.0
BE09KE,easy,9,13.0,10.0,18270.0,155.35335515294742,1.0
BE09KE,easy,9,11.0,10.0,18270.0,6.621891130265862,0.0
BE09KE,easy,9,11.0,11.0,18270.0,61.92348114631571,0.8031496062992126
BE09KE,easy,9,11.0,12.0,18270.0,44.21036150490446,0.8323353293413174
BE09KE,easy,9,11.0,13.0,18270.0,121.01026475477447,0.7058823529411765
BE09KE,easy,9,10.0,13.0,18270.0,41.71138996113933,1.0
BE09KE,easy,9,9.0,13.0,18270.0,52.10472492312536,0.0
BE09KE,easy,10,9.0,0.0,18270.0,183.94539222733215,1.8386638237384505
BE09KE,easy,10,9.0,1.0,18270.0,202.40395627585477,2.2054794520547945
BE09KE,easy,10,8.0,1.0,18270.0,12.780023627076517,0.0
BE09KE,easy,10,7.0,1.0,18270.0,45.17486083831143,0.0
BE09KE,easy,10,6.0,1.0,18270.0,25.474148609691284,0.0
BE09KE,easy,10,5.0,1.0,18270.0,16.31929875086373,0.0
BE09KE,easy,10,5.0,2.0,18270.0,33.04086968929487,0.0
BE09KE,easy,10,5.0,3.0,18270.0,258.74136361832655,3.0
BE09KE,easy,10,5.0,4.0,18270.0,197.9714369200657,1.9
BE09KE,easy,10,5.0,5.0,18270.0,11.463412522469241,0.0
BE09KE,easy,10,5.0,6.0,18270.0,59.124660528514276,0.5161290322580645
BE09KE,easy,10,5.0,7.0,18270.0,346.8516405930748,3.347844827586207
BE09KE,easy,10,6.0,7.0,18270.0,451.5855507368492,3.8
BE09KE,easy,10,7.0,7.0,18270.0,121.93799858145059,2.0
BE09KE,easy,10,8.0,7.0,18270.0,137.97977159049364,2.0
BE09KE,easy,10,9.0,7.0,18270.0,301.69403922793146,3.0
BE09KE,easy,10,10.0,7.0,18270.0,86.40835768225746,1.0
BE09KE,easy,10,11.0,7.0,18270.0,45.78568796851187,0.3448275862068966
BE09KE,easy,10,11.0,8.0,18270.0,249.75173894165619,2.923076923076923
BE09KE,easy,10,10.0,8.0,18270.0,56.26167692513289,0.0
BE09KE,easy,10,10.0,9.0,18270.0,76.26303945023183,1.0
BE09KE,easy,10,10.0,10.0,18270.0,267.41786960590355,2.6630434782608696
BE09KE,easy,10,9.0,10.0,18270.0,32.69048460388967,0.0
BE09KE,easy,10,9.0,11.0,18270.0,335.9898553505733,3.16
BE09KE,easy,10,10.0,11.0,18270.0,376.0464492517249,3.533015656909462
BE09KE,easy,10,11.0,11.0,18270.0,191.28344207910158,2.1728395061728394
BE09KE,easy,10,12.0,11.0,18270.0,65.7744304696787,0.6204756980351603
BE09KE,easy,10,12.0,12.0,18270.0,55.313027374361546,1.0
BE09KE,easy,10,12.0,13.0,18270.0,122.19879342925826,1.315698677400805
BE09KE,easy,10,13.0,13.0,18270.0,61.44622258077115,1.4736842105263157
BE09KE,easy,10,14.0,13.0,18270.0,130.08013636444423,1.270856302829842
BE09KE,easy,10,15.0,13.0,18270.0,133.26174177441135,1.523489932885906
BE09KE,easy,10,16.0,13.0,18270.0,43.456865423992134,0.36486486486486486
BE09KE,easy,11,9.0,0.0,18270.0,166.35730423512388,1.735661923242777
BE09KE,easy,11,9.0,1.0,18270.0,145.33421825268877,1.0
BE09KE,easy,11,9.0,2.0,18270.0,106.74208231036971,1.1954887218045114
BE09KE,easy,11,9.0,3.0,18270.0,84.65909401736708,0.6944444444444444
BE09KE,easy,11,8.0,3.0,18270.0,31.300076634555857,0.0
BE09KE,easy,11,8.0,4.0,18270.0,54.09820587514182,1.0
BE09KE,easy,11,8.0,5.0,18270.0,18.194525060800423,0.0
BE09KE,easy,11,8.0,6.0,18270.0,114.92919915328247,1.24
BE09KE,easy,11,8.0,7.0,18270.0,291.47090164184044,2.0
BE09KE,easy,11,9.0,7.0,18270.0,36.63141292112286,0.0
BE09KE,easy,11,10.0,7.0,18270.0,63.73485643271165,0.3943798449612403
BE09KE,easy,11,10.0,8.0,18270.0,39.4061954177929,0.0
BE09KE,easy,11,10.0,9.0,18270.0,217.40197270524033,2.3870967741935485
BE09KE,easy,11,11.0,9.0,18270.0,81.33145243463343,0.9076923076923077
BE09KE,easy,11,11.0,10.0,18270.0,184.31575216619444,1.2121212121212122
BE09KE,easy,11,10.0,10.0,18270.0,316.404188458462,3.2660550458715596
BE09KE,easy,11,9.0,10.0,18270.0,240.53593482821765,2.73143495254048
BE09KE,easy,11,8.0,10.0,18270.0,69.68358418170043,0.6337153772683859
BE09KE,easy,11,8.0,11.0,18270.0,89.95365619013977,0.6451612903225806
BE09KE,easy,11,8.0,12.0,18270.0,85.70884778923285,1.0
BE09KE,easy,11,8.0,13.0,18270.0,79.50463976487794,1.0
BE09KE,easy,11,9.0,13.0,18270.0,42.513695297625986,0.5586136595310908
BE09KE,easy,11,10.0,13.0,18270.0,207.96342941196409,2.434573829531813
BE09KE,easy,11,11.0,13.0,18270.0,130.34036124707123,1.3932411674347158
BE09KE,easy,11,11.0,12.0,18270.0,238.95103691863366,2.5775136206042597
BE09KE,easy,11,10.0,12.0,18270.0,104.93571983503641,1.3233357717629846
BE09KE,easy,11,9.0,12.0,18270.0,74.82051507290275,0.3713733075435203
BE09KE,easy,12,9.0,0.0,18270.0,226.78363558676043,2.561797752808989
BE09KE,easy,12,10.0,0.0,18270.0,197.0230697151986,2.0
BE09KE,easy,12,11.0,0.0,18270.0,115.20005577934019,1.0
BE09KE,easy,12,11.0,1.0,18270.0,101.64196135471485,1.4722222222222223
BE09KE,easy,12,11.0,2.0,18270.0,120.19873368335274,1.631744781410004
BE09KE,easy,12,11.0,3.0,18270.0,92.12542743392515,1.0
BE09KE,easy,12,12.0,4.0,18270.0,240.9052530224556,2.0512445095168377
BE09KE,easy,12,13.0,4.0,18270.0,173.35822381672554,1.382716049382716
BE09KE,easy,12,14.0,4.0,18270.0,86.34023091686542,0.7
BE09KE,easy,12,14.0,5.0,18270.0,53.07396575541289,0.8404423380726699
BE09KE,easy,12,15.0,5.0,18270.0,182.180993216697,2.566
BE09KE,easy,12,15.0,6.0,18270.0,41.40762740280011,0.0
BE09KE,easy,12,15.0,7.0,18270.0,225.04608737067878,2.0
BE09KE,easy,12,14.0,7.0,18270.0,239.8938409854235,2.073298429319372
BE09KE,easy,12,13.0,7.0,18270.0,32.02249209540069,0.0
BE09KE,easy,12,11.0,7.0,18270.0,973.232684860121,8.551867219917012
BE09KE,easy,12,10.0,7.0,18270.0,213.458297875609,2.0969207470974256
BE09KE,easy,12,10.0,8.0,18270.0,812.2817639579956,7.953147877013177
BE09KE,easy,12,11.0,8.0,18270.0,922.8206294634311,10.200918484500574
BE09KE,easy,12,12.0,8.0,18270.0,484.20630741639565,5.372990353697749
BE09KE,easy,12,13.0,8.0,18270.0,669.539539704284,6.5743329097839895
BE09KE,easy,12,14.0,8.0,18270.0,128.16701130190302,1.107865168539326
BE09KE,easy,12,14.0,9.0,18270.0,229.79764482770867,2.0
BE09KE,easy,12,16.0,9.0,18270.0,27.81872702524722,0.0
BE09KE,easy,12,16.0,10.0,18270.0,92.73919645527008,0.9031945788964182
BE09KE,easy,12,17.0,10.0,18270.0,65.49794644923837,0.5488907148726376
BE09KE,easy,12,17.0,11.0,18270.0,184.22828526663133,1.9550408719346049
BE09KE,easy,12,16.0,11.0,18270.0,76.85760559597706,0.6974386339381003
BE09KE,easy,12,16.0,12.0,18270.0,52.89331648210732,1.0
BE09KE,easy,13,9.0,0.0,18270.0,282.2880043522826,2.876975945017182
BE09KE,easy,13,7.0,0.0,18270.0,243.41664802344619,2.370967741935484
BE09KE,easy,13,6.0,0.0,18270.0,5.727178727297426,0.0
BE09KE,easy,13,5.0,0.0,18270.0,67.67640415467379,0.43859649122807015
BE09KE,easy,13,5.0,1.0,18270.0,56.01825048329842,1.0
BE09KE,easy,13,4.0,1.0,18270.0,94.70822584122662,1.0
BE09KE,easy,13,4.0,3.0,18270.0,225.2057080048593,2.0
BE09KE,easy,13,4.0,4.0,18270.0,363.4173363270082,5.0
BE09KE,easy,13,4.0,5.0,18270.0,292.5555456324041,3.0
BE09KE,easy,13,4.0,6.0,18270.0,67.03611571792602,1.0
BE09KE,easy,13,4.0,7.0,18270.0,212.9808185476672,2.0714285714285716
BE09KE,easy,13,4.0,8.0,18270.0,103.01378521722273,0.6118980169971672
BE09KE,easy,13,5.0,8.0,18270.0,266.8187681978707,3.208455666470934
BE09KE,easy,13,6.0,8.0,18270.0,104.66761028496902,1.303780964797914
BE09KE,easy,13,6.0,9.0,18270.0,20.607289922499803,0.0
BE09KE,easy,13,6.0,10.0,18270.0,92.00938020829871,1.2585
BE09KE,easy,13,6.0,11.0,18270.0,226.1752734443563,4.0
BE09KE,easy,13,7.0,12.0,18270.0,72.14290922507774,0.5655608214849921
BE09KE,easy,13,7.0,13.0,18270.0,184.4472880559729,1.9016715830875124
BE09KE,easy,13,6.0,13.0,18270.0,239.40228543650835,2.838605551969012
BE09KE,easy,13,5.0,13.0,18270.0,525.6341623266247,5.866396761133603
BE09KE,easy,13,4.0,13.0,18270.0,134.14400558723347,1.4627391742195368
BE09KE,easy,13,3.0,13.0,18270.0,50.53197616593395,0.0
BE09KE,easy,14,9.0,0.0,18270.0,336.50271713065484,3.8034682080924855
BE09KE,easy,14,8.0,0.0,18270.0,336.7839427409755,3.8273809523809526
BE09KE,easy,14,11.0,0.0,18270.0,116.97046930552843,0.7777777777777778
BE09KE,easy,14,12.0,0.0,18270.0,358.61956829033346,4.0
BE09KE,easy,14,13.0,0.0,18270.0,287.03283182776096,3.0
BE09KE,easy,14,15.0,0.0,18270.0,49.14515827661596,0.0
BE09KE,easy,14,15.0,1.0,18270.0,75.77706133193709,0.6976744186046512
BE09KE,easy,14,15.0,3.0,18270.0,36.85067729355024,0.0
BE09KE,easy,14,15.0,4.0,18270.0,54.35901561038213,0.0
BE09KE,easy,14,15.0,5.0,18270.0,44.42082677162107,0.0
BE09KE,easy,14,15.0,6.0,18270.0,33.42415326564092,0.0
BE09KE,easy,14,15.0,7.0,18270.0,219.6734748736154,2.253636938646426
BE09KE,easy,14,17.0,7.0,18270.0,24.70953368010206,0.0
BE09KE,easy,14,16.0,7.0,18270.0,36.43210301212098,0.0
BE09KE,easy,14,14.0,7.0,18270.0,503.70297817723093,5.0
BE09KE,easy,14,13.0,7.0,18270.0,290.3519984501934,3.0
BE09KE,easy,14,11.0,7.0,18270.0,149.49359272525982,1.3336006415396953
BE09KE,easy,14,10.0,7.0,18270.0,48.08175675289137,0.5172413793103449
BE09KE,easy,14,10.0,8.0,18270.0,88.16741074683199,0.7441860465116279
BE09KE,easy,14,11.0,8.0,18270.0,253.06573226858274,3.0
BE09KE,easy,14,12.0,8.0,18270.0,147.54715132257252,1.6463752075262867
BE09KE,easy,14,12.0,9.0,18270.0,133.47736086218734,1.3322565759113982
BE09KE,easy,14,12.0,10.0,18270.0,111.95651936803253,1.0
BE09KE,easy,14,11.0,11.0,18270.0,30.88686540571051,1.0
BE09KE,easy,14,11.0,12.0,18270.0,553.4485461857942,5.153846153846154
BE09KE,easy,14,12.0,12.0,18270.0,401.4797855720713,3.5850340136054424
BE09KE,easy,14,13.0,12.0,18270.0,335.08879376997993,3.8424682395644285
BE09KE,easy,14,14.0,12.0,18270.0,220.25149659712568,2.066972828166858
BE09KE,easy,14,15.0,12.0,18270.0,217.77109451514278,2.0
BE09KE,easy,14,15.0,13.0,18270.0,175.16273326887512,1.0
BE09KE,easy,14,16.0,13.0,18270.0,23.034151692098124,0.0
BE09KE,easy,15,9.0,0.0,18270.0,225.2560700804847,2.523245984784446
BE09KE,easy,15,9.0,1.0,18270.0,92.84247591921363,1.1154489682097044
BE09KE,easy,15,9.0,2.0,18270.0,50.19237736703133,0.7111111111111111
BE09KE,easy,15,8.0,2.0,18270.0,250.9580801900917,3.0
BE09KE,easy,15,8.0,3.0,18270.0,231.58813845709938,2.0
BE09KE,easy,15,8.0,4.0,18270.0,72.48073959546277,1.0
BE09KE,easy,15,8.0,5.0,18270.0,246.72103658241772,2.6363636363636362
BE09KE,easy,15,9.0,5.0,18270.0,181.390766828214,1.0
BE09KE,easy,15,11.0,5.0,18270.0,39.93994295150336,0.0
